StoreNumber,BatchNumber,SKU,ONHAND,ScannedCnt,Diff,BatchPass,BatchPassDecr,DateCreated
171,5,6454996,1,1,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,6707164,1,1,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,6707419,1,1,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,6813125,1,1,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,6916465,1,1,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,6935063,1,1,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,7144328,1,1,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,7350165,1,1,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,7589316,2,2,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,7744279,1,1,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,7830834,1,1,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,8027932,1,1,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,8268178,5,7,-2,7,Variance 5,2022-08-12 08:26:57.800
171,5,8285793,1,1,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,8450607,2,2,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,8572853,1,1,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,8674216,1,1,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,8739771,2,2,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,8771480,1,1,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,8906287,1,1,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9035983,3,3,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9225838,4,4,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9228114,1,1,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9228418,1,1,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9228601,1,1,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9232005,1,1,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9297119,2,2,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9347420,5,5,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9375421,1,1,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9375599,1,1,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9442785,4,4,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9480197,1,1,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9557477,1,1,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9557793,2,2,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9558541,2,2,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9559437,4,4,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9559814,1,1,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9598416,3,3,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9656503,1,1,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9707709,4,4,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9768215,2,2,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9778628,2,2,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9816480,2,2,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9817928,5,5,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9817977,1,1,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9818739,2,2,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9834215,3,3,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9843322,4,4,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9845590,2,2,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,2420157,1,1,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,3100411,1,1,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,3196902,3,3,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,3480631,1,1,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,3483236,3,3,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,3485093,1,1,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,5825751,0,1,-1,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,6051775,3,3,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,6386062,1,1,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,6386974,1,1,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,6656444,1,1,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,68480335,1,2,-1,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,6913972,1,1,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,6916514,1,1,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,7502471,3,2,1,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,7576914,1,1,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,7742345,1,1,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,7743248,1,1,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,7744837,1,1,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,7831241,2,2,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,8028624,1,1,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,8218334,2,2,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,8259494,1,1,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,8361584,7,7,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,8364805,1,1,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,8534985,1,1,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,8567537,2,2,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,8703099,2,2,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,8935212,3,3,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,8954555,1,1,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9033967,1,1,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9228013,2,2,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9228263,1,1,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9228759,1,1,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9232007,1,1,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9247968,2,2,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9347402,3,3,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9371347,8,8,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9372200,4,4,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9372250,1,1,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9372654,1,1,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9373947,3,2,1,7,Variance 5,2022-08-12 08:26:57.800
171,5,9374830,3,3,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9404647,3,3,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9428309,2,2,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9439212,2,2,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9475879,3,3,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9477452,1,1,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9529651,3,3,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9544048,3,3,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9556601,2,2,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9556617,2,2,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9557614,5,5,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9558972,2,2,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9559882,3,2,1,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9562338,3,3,0,7,Variance 5,2022-08-12 08:26:57.800
171,5,9580440,3,3,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9591317,4,4,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9598927,4,4,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9605540,1,1,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9609025,2,2,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9707812,1,1,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9790848,1,1,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9816420,3,3,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9816861,1,2,-1,7,Variance 5,2022-08-12 08:26:57.800
171,5,9816981,2,2,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9818106,3,2,1,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9818380,1,1,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9818413,4,4,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9818766,1,1,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9818767,2,2,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9843906,1,1,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,9843907,2,2,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,4,34533973,3,0,3,8,Variance 4 Supplement,2022-08-11 18:10:47.977
171,4,7662639,2,0,2,8,Variance 4 Supplement,2022-08-11 18:10:47.977
171,4,8641884,4,0,4,8,Variance 4 Supplement,2022-08-11 18:10:47.977
171,4,8653467,2,0,2,8,Variance 4 Supplement,2022-08-11 18:10:47.977
171,4,8774995,2,0,2,8,Variance 4 Supplement,2022-08-11 18:10:47.977
171,4,9035753,1,0,1,8,Variance 4 Supplement,2022-08-11 18:10:47.977
171,4,9046011,3,0,3,8,Variance 4 Supplement,2022-08-11 18:10:47.977
171,4,9149224,8,0,8,8,Variance 4 Supplement,2022-08-11 18:10:47.977
171,4,9536065,2,0,2,8,Variance 4 Supplement,2022-08-11 18:10:47.977
171,4,9558191,1,0,1,8,Variance 4 Supplement,2022-08-11 18:10:47.977
171,4,9793968,3,0,3,8,Variance 4 Supplement,2022-08-11 18:10:47.977
171,4,9817842,1,0,1,8,Variance 4 Supplement,2022-08-11 18:10:47.977
171,4,9842777,2,0,2,8,Variance 4 Supplement,2022-08-11 18:10:47.977
171,4,9958027,3,3,0,6,Variance 4,2022-08-11 14:25:25.553
171,4,7180347,3,1,2,6,Variance 4,2022-08-11 14:25:25.553
171,4,7542824,1,0,1,8,Variance 4 Supplement,2022-08-11 18:10:47.977
171,4,8551766,2,0,2,8,Variance 4 Supplement,2022-08-11 18:10:47.977
171,4,8815320,1,0,1,8,Variance 4 Supplement,2022-08-11 18:10:47.977
171,4,8889755,2,0,2,8,Variance 4 Supplement,2022-08-11 18:10:47.977
171,4,9078132,2,0,2,8,Variance 4 Supplement,2022-08-11 18:10:47.977
171,4,9227869,1,0,1,8,Variance 4 Supplement,2022-08-11 18:10:47.977
171,4,9274559,4,0,4,8,Variance 4 Supplement,2022-08-11 18:10:47.977
171,4,9475469,1,0,1,8,Variance 4 Supplement,2022-08-11 18:10:47.977
171,4,9554910,3,2,1,6,Variance 4,2022-08-11 14:25:25.553
171,4,9890254,2,0,2,8,Variance 4 Supplement,2022-08-11 18:10:47.977
171,4,9892682,4,0,4,8,Variance 4 Supplement,2022-08-11 18:10:47.977
171,4,1881662,2,0,2,8,Variance 4 Supplement,2022-08-11 18:10:47.977
171,4,2919959,2,0,2,8,Variance 4 Supplement,2022-08-11 18:10:47.977
171,4,67978589,1,1,0,1,Batch Pass 1,2022-08-11 14:11:27.157
171,4,67978589,1,1,0,1,Batch Pass 1,2022-08-11 14:25:25.553
171,4,8029188,2,0,2,8,Variance 4 Supplement,2022-08-11 18:10:47.977
171,4,9032182,2,0,2,8,Variance 4 Supplement,2022-08-11 18:10:47.977
171,4,9456088,5,0,5,8,Variance 4 Supplement,2022-08-11 18:10:47.977
171,4,9568230,2,0,2,8,Variance 4 Supplement,2022-08-11 18:10:47.977
171,4,9599322,3,0,3,8,Variance 4 Supplement,2022-08-11 18:10:47.977
171,4,9662171,3,3,0,6,Variance 4,2022-08-11 14:25:25.553
171,4,3243913,5,0,5,8,Variance 4 Supplement,2022-08-11 18:10:47.977
171,4,7588685,1,2,-1,6,Variance 4,2022-08-11 14:25:25.553
171,4,8051649,3,0,3,8,Variance 4 Supplement,2022-08-11 18:10:47.977
171,4,8773499,4,0,4,8,Variance 4 Supplement,2022-08-11 18:10:47.977
171,4,9111684,3,0,3,8,Variance 4 Supplement,2022-08-11 18:10:47.977
171,4,9189790,4,0,4,8,Variance 4 Supplement,2022-08-11 18:10:47.977
171,4,9201895,4,0,4,8,Variance 4 Supplement,2022-08-11 18:10:47.977
171,4,9258390,2,4,-2,6,Variance 4,2022-08-11 14:25:25.553
171,4,9374770,1,0,1,8,Variance 4 Supplement,2022-08-11 18:10:47.977
171,4,9389023,2,0,2,8,Variance 4 Supplement,2022-08-11 18:10:47.977
171,4,9479570,3,2,1,6,Variance 4,2022-08-11 14:25:25.553
171,4,9559684,3,3,0,6,Variance 4,2022-08-11 14:25:25.553
171,3,1148543,2,2,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,2155953,1,2,-1,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,2224108,10,9,1,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,2416258,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,2864371,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,3049399,2,1,1,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,3103901,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,3196890,2,2,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,3223819,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,3348183,2,2,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,3428065,2,2,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,3485227,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,38541095,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,45116396,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,55321175,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,55321228,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,5831425,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,5831819,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,6025492,3,3,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,6385449,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,6633254,2,1,1,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,6655186,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,6658624,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,7142942,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,7144321,2,2,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,7379917,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,7542431,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,7574835,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,7606746,6,1,5,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,7743204,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,7826798,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,8020230,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,8029501,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,8051511,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,8369411,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,8524923,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,8524925,3,1,2,5,Varaince 3,2022-08-10 13:52:22.040
171,3,8569071,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,8570090,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,8570828,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,8602553,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,8602669,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,8772147,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,8774965,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,8785781,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,8816196,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,8936866,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,8972897,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,9032560,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,9034650,9,8,1,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,9054505,2,2,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,9202692,3,3,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,9228686,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,9230133,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,9247886,6,3,3,5,Varaince 3,2022-08-10 13:52:22.040
171,3,9264333,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,9266345,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,9314840,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,9371195,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,9388874,2,2,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,9465696,5,4,1,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,9477523,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,9503180,3,1,2,5,Varaince 3,2022-08-10 13:52:22.040
171,3,9512914,1,3,-2,5,Varaince 3,2022-08-10 13:52:22.040
171,3,9559151,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,9606873,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,9606928,2,2,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,9609778,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,9775895,24,33,-9,5,Varaince 3,2022-08-10 13:52:22.040
171,3,9832901,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,9842732,2,2,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,156718485,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,1701447,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,1850325,2,2,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,1852944,2,2,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,2074062,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,2422121,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,2628933,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,3048546,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,3435672,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,6655553,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,6959929,3,3,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,7139890,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,7140685,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,7142946,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,7153748,3,3,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,7491845,2,1,1,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,7541541,3,1,2,5,Varaince 3,2022-08-10 13:52:22.040
171,3,7606746,6,1,5,5,Varaince 3,2022-08-10 13:52:22.040
171,3,7785616,2,2,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,7809462,3,3,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,7829061,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,7997368,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,8217714,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,8220024,2,2,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,8268310,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,8271183,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,8335139,2,2,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,8513696,2,2,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,8705865,2,2,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,87542791,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,8902610,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,8903827,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,9032979,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,9035226,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,9111294,2,2,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,9194229,6,6,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,9240450,3,3,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,9269140,2,2,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,9327183,2,2,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,9337815,3,3,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,9338104,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,9338163,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,9372142,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,9375608,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,9479833,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,9481335,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,9510829,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,9558490,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,9633410,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,9816404,3,3,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,9816442,3,3,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,9818752,3,3,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,1269866,7,6,1,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,1736815,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,2190869,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,2314429,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,2425194,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,2467662,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,2727500,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,2839951,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,2897065,3,3,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,2903371,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,3012934,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,3022926,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,3049419,4,4,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,3163463,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,3163573,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,3189300,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,3203521,2,1,1,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,3271000,2,2,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,3483416,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,39482037,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,6051074,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,6051786,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,6384245,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,6388151,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,6440537,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,6797826,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,67988282,2,2,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,6917306,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,7192876,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,7349734,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,7542212,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,7742818,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,8249321,2,2,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,8371222,2,2,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,8572597,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,8772281,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,8776169,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,8809125,6,5,1,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,8858068,2,2,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,8903734,2,2,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,9036318,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,9081494,5,5,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,9193185,3,3,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,9202694,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,9211826,3,3,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,9263926,3,3,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,9264040,4,4,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,9268753,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,9278825,3,3,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,9296818,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,9375623,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,9482602,3,3,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,9556072,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,9556771,1,1,0,1,Batch Pass 1,2022-08-10 13:03:19.257
